"r","g","lek_id","data_label","date","n_points","r_max_used","ref_median_nn"
53.3448804220079,0.942371141376413,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
53.6198540324306,0.944568036808261,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
53.8948276428533,0.947014478977687,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
54.169801253276,0.949632299459672,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
54.4447748636987,0.952683632021665,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
54.7197484741215,0.955042317208999,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
54.9947220845442,0.956707218531448,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
55.2696956949669,0.958060801808037,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
55.5446693053896,0.958367659099067,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
55.8196429158124,0.9567118861307,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
56.0946165262351,0.953382433332208,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
56.3695901366578,0.950439942287663,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
